date       ,oven_id ,layer_id ,lamp_id              ,anomaly_accumulation_hour ,relative_days ,relative_days_bias ,hour_bias ,power_setup ,in_temperature ,out_temperature ,A_temperature ,B_temperature ,anomaly_total_number
2022-10-31 ,      7 ,      18 ,8_13_112             ,       7367.0             ,          308 ,                18 ,      227 ,       70.5 ,          19.9 ,           25.3 ,         24.2 ,         26.0 ,                   3
2022-11-21 ,      7 ,      18 ,6_81_104             ,       7668.0             ,          329 ,                21 ,      301 ,       70.5 ,          19.9 ,           25.3 ,         24.2 ,         26.0 ,                   3
2022-12-17 ,      7 ,      18 ,6_19_72              ,       8058.0             ,          355 ,                26 ,      390 ,       75.5 ,          19.9 ,           25.3 ,         24.2 ,         26.0 ,                   3
2022-05-27 ,      7 ,      19 ,75_77_92_110_112     ,       5299.0             ,          151 ,                25 ,      377 ,       59.5 ,          19.9 ,           25.3 ,         25.1 ,         25.2 ,                   5
2022-08-19 ,      7 ,      19 ,18_23_95_104_106     ,       6410.0             ,          235 ,                84 ,     1111 ,       63.5 ,          19.9 ,           25.3 ,         25.1 ,         25.2 ,                   5
2022-10-13 ,      7 ,      19 ,13_16_112            ,       7112.0             ,          290 ,                55 ,      702 ,       70.5 ,          19.9 ,           25.3 ,         25.1 ,         25.2 ,                   3
2022-11-18 ,      7 ,      19 ,26_68_44             ,       7599.783691381517  ,          326 ,                36 ,      487 ,       70.5 ,          19.9 ,           25.3 ,         25.1 ,         25.2 ,                   3
2022-12-05 ,      7 ,      19 ,28_108_117           ,       7815.0             ,          343 ,                17 ,      215 ,       70.5 ,          19.9 ,           25.3 ,         25.1 ,         25.2 ,                   3
2022-05-19 ,      8 ,       1 ,13_50                ,       5076.0             ,          143 ,                25 ,      377 ,       59.5 ,          20.9 ,           23.7 ,         22.3 ,         24.2 ,                   2
2022-06-14 ,      8 ,       1 ,68_92                ,       5518.0             ,          169 ,                26 ,      442 ,       61.5 ,          20.9 ,           23.7 ,         22.3 ,         24.2 ,                   2
2022-09-26 ,      8 ,       1 ,13_19_90             ,       6765.0             ,          273 ,               104 ,     1247 ,       65.5 ,          20.9 ,           23.7 ,         22.3 ,         24.2 ,                   3
2022-10-14 ,      8 ,       1 ,14_76_79             ,       6966.0             ,          291 ,                18 ,      201 ,       65.5 ,          20.9 ,           23.7 ,         22.3 ,         24.2 ,                   3
2022-11-16 ,      8 ,       1 ,10_39                ,       7375.0             ,          324 ,                33 ,      409 ,       70.5 ,          20.9 ,           23.7 ,         22.3 ,         24.2 ,                   2
2022-12-11 ,      8 ,       1 ,64_81                ,       7768.0             ,          349 ,                25 ,      393 ,       70.5 ,          20.9 ,           23.7 ,         22.3 ,         24.2 ,                   2
2023-01-07 ,      8 ,       1 ,1_16_89              ,       8238.0             ,          376 ,                27 ,      470 ,       75.5 ,          20.9 ,           23.7 ,         22.3 ,         24.2 ,                   3
2022-05-19 ,      8 ,       2 ,13_68                ,       5060.0             ,          143 ,                25 ,      377 ,       59.5 ,          20.9 ,           23.7 ,         21.6 ,         22.9 ,                   2
2022-07-07 ,      8 ,       2 ,86_120               ,       5829.0             ,          192 ,                49 ,      769 ,       61.5 ,          20.9 ,           23.7 ,         21.6 ,         22.9 ,                   2
2022-09-05 ,      8 ,       2 ,13_70_109            ,       6438.0             ,          252 ,                60 ,      609 ,       63.5 ,          20.9 ,           23.7 ,         21.6 ,         22.9 ,                   3
2022-10-05 ,      8 ,       2 ,76_114_119           ,       6795.0             ,          282 ,                30 ,      357 ,       65.5 ,          20.9 ,           23.7 ,         21.6 ,         22.9 ,                   3
2022-11-25 ,      8 ,       2 ,66_67                ,       7458.0             ,          333 ,                51 ,      663 ,       70.5 ,          20.9 ,           23.7 ,         21.6 ,         22.9 ,                   2
2022-12-05 ,      8 ,       2 ,62_102               ,       7513.0             ,          343 ,                10 ,       55 ,       70.5 ,          20.9 ,           23.7 ,         21.6 ,         22.9 ,                   2
2023-01-04 ,      8 ,       2 ,6_115                ,       7921.0             ,          373 ,                30 ,      408 ,       70.5 ,          20.9 ,           23.7 ,         21.6 ,         22.9 ,                   2
2023-01-18 ,      8 ,       2 ,74_117               ,       8196.0             ,          387 ,                14 ,      275 ,       75.5 ,          20.9 ,           23.7 ,         21.6 ,         22.9 ,                   2
2023-01-12 ,      8 ,       3 ,20_30                ,        891.0             ,          381 ,                25 ,      377 ,       45.0 ,          20.9 ,           23.7 ,         23.2 ,         23.3 ,                   2
2023-01-27 ,      8 ,       3 ,48_59                ,       1087.0             ,          396 ,                15 ,      196 ,       47.0 ,          20.9 ,           23.7 ,         23.2 ,         23.3 ,                   2
2022-02-17 ,      8 ,       4 ,13_72_75             ,       3421.0             ,           52 ,                25 ,      377 ,       54.0 ,          20.9 ,           23.7 ,         22.5 ,         24.0 ,                   3
2022-03-31 ,      8 ,       4 ,57_77_110_112        ,       3970.0             ,           94 ,                42 ,      549 ,       55.0 ,          20.9 ,           23.7 ,         22.5 ,         24.0 ,                   4
2022-08-30 ,      8 ,       4 ,70_72_59             ,       6149.0             ,          246 ,               152 ,     2179 ,       63.5 ,          20.9 ,           23.7 ,         22.5 ,         24.0 ,                   3
2022-11-18 ,      8 ,       4 ,90_100               ,       7209.713163580016  ,          326 ,                80 ,     1060 ,       70.5 ,          20.9 ,           23.7 ,         22.5 ,         24.0 ,                   2
2022-11-28 ,      8 ,       4 ,35_75_80             ,       7289.0             ,          336 ,                10 ,       79 ,       70.5 ,          20.9 ,           23.7 ,         22.5 ,         24.0 ,                   3
2022-12-05 ,      8 ,       4 ,13_41_76             ,       7365.0             ,          343 ,                 7 ,       76 ,       70.5 ,          20.9 ,           23.7 ,         22.5 ,         24.0 ,                   3
2022-12-21 ,      8 ,       4 ,35_68                ,       7605.0             ,          359 ,                16 ,      240 ,       70.5 ,          20.9 ,           23.7 ,         22.5 ,         24.0 ,                   2
2022-12-26 ,      8 ,       4 ,41_74                ,       7692.0             ,          364 ,                 5 ,       87 ,       70.5 ,          20.9 ,           23.7 ,         22.5 ,         24.0 ,                   2
2023-01-11 ,      8 ,       4 ,18_59_64             ,       7930.0             ,          380 ,                16 ,      238 ,       70.5 ,          20.9 ,           23.7 ,         22.5 ,         24.0 ,                   3
2023-01-24 ,      8 ,       4 ,24_55_121            ,       8128.0             ,          393 ,                13 ,      198 ,       75.5 ,          20.9 ,           23.7 ,         22.5 ,         24.0 ,                   3
2023-02-01 ,      8 ,       4 ,36_87_120            ,       8177.0             ,          401 ,                 8 ,       49 ,       75.5 ,          20.9 ,           23.7 ,         22.5 ,         24.0 ,                   3
2022-03-15 ,      8 ,       5 ,13_72                ,       3784.0             ,           78 ,                25 ,      377 ,       54.5 ,          20.9 ,           23.7 ,         24.1 ,         23.3 ,                   2
2022-03-28 ,      8 ,       5 ,92_113               ,       3919.0             ,           91 ,                13 ,      135 ,       55.0 ,          20.9 ,           23.7 ,         24.1 ,         23.3 ,                   2
2022-05-09 ,      8 ,       5 ,37_39_41             ,       4566.0             ,          133 ,                42 ,      647 ,       57.5 ,          20.9 ,           23.7 ,         24.1 ,         23.3 ,                   3
2022-09-12 ,      8 ,       5 ,6_8_111              ,       6200.0             ,          259 ,               126 ,     1634 ,       63.5 ,          20.9 ,           23.7 ,         24.1 ,         23.3 ,                   3
2022-10-05 ,      8 ,       5 ,81_90_117            ,       6453.0             ,          282 ,                23 ,      253 ,       63.5 ,          20.9 ,           23.7 ,         24.1 ,         23.3 ,                   3
2022-12-05 ,      8 ,       5 ,13_49_56             ,       7179.0             ,          343 ,                61 ,      726 ,       70.5 ,          20.9 ,           23.7 ,         24.1 ,         23.3 ,                   3
2022-12-21 ,      8 ,       5 ,24_45_120            ,       7407.0             ,          359 ,                16 ,      228 ,       70.5 ,          20.9 ,           23.7 ,         24.1 ,         23.3 ,                   3
2023-01-04 ,      8 ,       5 ,4_113_119            ,       7619.0             ,          373 ,                14 ,      212 ,       70.5 ,          20.9 ,           23.7 ,         24.1 ,         23.3 ,                   3
2023-01-24 ,      8 ,       5 ,20_27_39             ,       7938.0             ,          393 ,                20 ,      319 ,       70.5 ,          20.9 ,           23.7 ,         24.1 ,         23.3 ,                   3
2022-05-11 ,      8 ,       6 ,13_17_28             ,       4628.0             ,          135 ,                25 ,      377 ,       57.5 ,          20.9 ,           23.7 ,         22.9 ,         23.8 ,                   3
